Pocetak izvrsavanja: 2026-08-04T02:13:15+02:00
Uklonjeno 11 dupliranih tekstova.
Ucitano tekstova: 2908

Pokrecem: lower + BOW + MultinomialNB
  Fold  1/10: accuracy=0.6117, macro-F1=0.6099, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6701, macro-F1=0.6701, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6286, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.5876, macro-F1=0.5866, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.5911, macro-F1=0.5910, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6770, macro-F1=0.6763, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6873, macro-F1=0.6870, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6254, macro-F1=0.6252, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6414, macro-F1=0.6412, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.5966, macro-F1=0.5945, najbolje={'classifier__C': 1.0}

Pokrecem: lower + TFIDF_1-3 + MultinomialNB
  Fold  1/10: accuracy=0.6014, macro-F1=0.6008, najbolje={'classifier__alpha': 1.0}
  Fold  2/10: accuracy=0.6392, macro-F1=0.6399, najbolje={'classifier__alpha': 0.1}
  Fold  3/10: accuracy=0.6151, macro-F1=0.6145, najbolje={'classifier__alpha': 0.5}
  Fold  4/10: accuracy=0.5808, macro-F1=0.5774, najbolje={'classifier__alpha': 0.1}
  Fold  5/10: accuracy=0.5979, macro-F1=0.5979, najbolje={'classifier__alpha': 0.1}
  Fold  6/10: accuracy=0.6838, macro-F1=0.6835, najbolje={'classifier__alpha': 0.01}
  Fold  7/10: accuracy=0.6632, macro-F1=0.6619, najbolje={'classifier__alpha': 0.1}
  Fold  8/10: accuracy=0.6117, macro-F1=0.6101, najbolje={'classifier__alpha': 0.1}
  Fold  9/10: accuracy=0.6552, macro-F1=0.6561, najbolje={'classifier__alpha': 1.0}
  Fold 10/10: accuracy=0.6448, macro-F1=0.6409, najbolje={'classifier__alpha': 0.1}

Pokrecem: lower + TFIDF_1-3 + LogisticRegression
  Fold  1/10: accuracy=0.6014, macro-F1=0.6005, najbolje={}
  Fold  2/10: accuracy=0.6392, macro-F1=0.6407, najbolje={}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6280, najbolje={}
  Fold  4/10: accuracy=0.5773, macro-F1=0.5732, najbolje={}
  Fold  5/10: accuracy=0.5842, macro-F1=0.5814, najbolje={}
  Fold  6/10: accuracy=0.6460, macro-F1=0.6424, najbolje={}
  Fold  7/10: accuracy=0.6564, macro-F1=0.6548, najbolje={}
  Fold  8/10: accuracy=0.6254, macro-F1=0.6240, najbolje={}
  Fold  9/10: accuracy=0.6897, macro-F1=0.6891, najbolje={}
  Fold 10/10: accuracy=0.6207, macro-F1=0.6170, najbolje={}

Pokrecem: lower + TFIDF_1-3 + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6014, macro-F1=0.6005, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6392, macro-F1=0.6407, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6280, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.5773, macro-F1=0.5732, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.5842, macro-F1=0.5814, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6460, macro-F1=0.6424, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6564, macro-F1=0.6548, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6289, macro-F1=0.6281, najbolje={'classifier__C': 10.0}
  Fold  9/10: accuracy=0.6483, macro-F1=0.6481, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6207, macro-F1=0.6170, najbolje={'classifier__C': 1.0}

Pokrecem: lower + TFIDF_1-3 + LinearSVM
  Fold  1/10: accuracy=0.6048, macro-F1=0.6049, najbolje={}
  Fold  2/10: accuracy=0.6460, macro-F1=0.6466, najbolje={}
  Fold  3/10: accuracy=0.6151, macro-F1=0.6154, najbolje={}
  Fold  4/10: accuracy=0.5704, macro-F1=0.5687, najbolje={}
  Fold  5/10: accuracy=0.5704, macro-F1=0.5707, najbolje={}
  Fold  6/10: accuracy=0.6770, macro-F1=0.6759, najbolje={}
  Fold  7/10: accuracy=0.6838, macro-F1=0.6831, najbolje={}
  Fold  8/10: accuracy=0.6151, macro-F1=0.6145, najbolje={}
  Fold  9/10: accuracy=0.6448, macro-F1=0.6443, najbolje={}
  Fold 10/10: accuracy=0.6069, macro-F1=0.6041, najbolje={}

Pokrecem: lower + TFIDF_1-3 + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.5979, macro-F1=0.5963, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6426, macro-F1=0.6444, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6186, macro-F1=0.6171, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.5773, macro-F1=0.5714, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.5739, macro-F1=0.5702, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6701, macro-F1=0.6650, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6598, macro-F1=0.6581, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6151, macro-F1=0.6145, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6759, macro-F1=0.6749, najbolje={'classifier__C': 0.1}
  Fold 10/10: accuracy=0.6069, macro-F1=0.6041, najbolje={'classifier__C': 1.0}

Pokrecem: lower + CHAR_3-5 + MultinomialNB
  Fold  1/10: accuracy=0.5842, macro-F1=0.5845, najbolje={'classifier__alpha': 0.1}
  Fold  2/10: accuracy=0.6323, macro-F1=0.6328, najbolje={'classifier__alpha': 0.1}
  Fold  3/10: accuracy=0.6220, macro-F1=0.6220, najbolje={'classifier__alpha': 0.5}
  Fold  4/10: accuracy=0.6117, macro-F1=0.6087, najbolje={'classifier__alpha': 0.01}
  Fold  5/10: accuracy=0.5911, macro-F1=0.5892, najbolje={'classifier__alpha': 0.01}
  Fold  6/10: accuracy=0.6770, macro-F1=0.6745, najbolje={'classifier__alpha': 0.1}
  Fold  7/10: accuracy=0.6357, macro-F1=0.6345, najbolje={'classifier__alpha': 0.01}
  Fold  8/10: accuracy=0.6426, macro-F1=0.6429, najbolje={'classifier__alpha': 0.1}
  Fold  9/10: accuracy=0.6241, macro-F1=0.6248, najbolje={'classifier__alpha': 0.1}
  Fold 10/10: accuracy=0.6552, macro-F1=0.6532, najbolje={'classifier__alpha': 0.01}

Pokrecem: lower + CHAR_3-5 + LogisticRegression
  Fold  1/10: accuracy=0.6770, macro-F1=0.6763, najbolje={}
  Fold  2/10: accuracy=0.6460, macro-F1=0.6472, najbolje={}
  Fold  3/10: accuracy=0.6667, macro-F1=0.6653, najbolje={}
  Fold  4/10: accuracy=0.6460, macro-F1=0.6422, najbolje={}
  Fold  5/10: accuracy=0.6357, macro-F1=0.6344, najbolje={}
  Fold  6/10: accuracy=0.6907, macro-F1=0.6877, najbolje={}
  Fold  7/10: accuracy=0.6976, macro-F1=0.6966, najbolje={}
  Fold  8/10: accuracy=0.6907, macro-F1=0.6901, najbolje={}
  Fold  9/10: accuracy=0.6793, macro-F1=0.6794, najbolje={}
  Fold 10/10: accuracy=0.6414, macro-F1=0.6346, najbolje={}

Pokrecem: lower + CHAR_3-5 + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6770, macro-F1=0.6763, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6495, macro-F1=0.6493, najbolje={'classifier__C': 10.0}
  Fold  3/10: accuracy=0.6667, macro-F1=0.6653, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6460, macro-F1=0.6422, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6357, macro-F1=0.6344, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6907, macro-F1=0.6877, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6976, macro-F1=0.6966, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6907, macro-F1=0.6901, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6793, macro-F1=0.6795, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6448, macro-F1=0.6400, najbolje={'classifier__C': 10.0}

Pokrecem: lower + CHAR_3-5 + LinearSVM
  Fold  1/10: accuracy=0.6804, macro-F1=0.6790, najbolje={}
  Fold  2/10: accuracy=0.6426, macro-F1=0.6428, najbolje={}
  Fold  3/10: accuracy=0.6735, macro-F1=0.6726, najbolje={}
  Fold  4/10: accuracy=0.6323, macro-F1=0.6300, najbolje={}
  Fold  5/10: accuracy=0.6529, macro-F1=0.6521, najbolje={}
  Fold  6/10: accuracy=0.6770, macro-F1=0.6739, najbolje={}
  Fold  7/10: accuracy=0.7216, macro-F1=0.7226, najbolje={}
  Fold  8/10: accuracy=0.6701, macro-F1=0.6697, najbolje={}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6728, najbolje={}
  Fold 10/10: accuracy=0.6345, macro-F1=0.6302, najbolje={}

Pokrecem: lower + CHAR_3-5 + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6495, macro-F1=0.6484, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6426, macro-F1=0.6428, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6667, macro-F1=0.6650, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.6323, macro-F1=0.6282, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.6529, macro-F1=0.6521, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6838, macro-F1=0.6799, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6735, macro-F1=0.6722, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6735, macro-F1=0.6723, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6728, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6345, macro-F1=0.6302, najbolje={'classifier__C': 1.0}

Pokrecem: lower + REC+CHAR + MultinomialNB
  Fold  1/10: accuracy=0.6014, macro-F1=0.6014, najbolje={'classifier__alpha': 0.1}
  Fold  2/10: accuracy=0.6323, macro-F1=0.6329, najbolje={'classifier__alpha': 0.1}
  Fold  3/10: accuracy=0.6564, macro-F1=0.6563, najbolje={'classifier__alpha': 0.1}
  Fold  4/10: accuracy=0.6151, macro-F1=0.6133, najbolje={'classifier__alpha': 0.1}
  Fold  5/10: accuracy=0.6048, macro-F1=0.6069, najbolje={'classifier__alpha': 0.5}
  Fold  6/10: accuracy=0.7113, macro-F1=0.7095, najbolje={'classifier__alpha': 0.01}
  Fold  7/10: accuracy=0.6632, macro-F1=0.6627, najbolje={'classifier__alpha': 0.1}
  Fold  8/10: accuracy=0.6289, macro-F1=0.6289, najbolje={'classifier__alpha': 0.1}
  Fold  9/10: accuracy=0.6241, macro-F1=0.6237, najbolje={'classifier__alpha': 0.01}
  Fold 10/10: accuracy=0.6724, macro-F1=0.6711, najbolje={'classifier__alpha': 0.1}

Pokrecem: lower + REC+CHAR + LogisticRegression
  Fold  1/10: accuracy=0.6701, macro-F1=0.6698, najbolje={}
  Fold  2/10: accuracy=0.6598, macro-F1=0.6608, najbolje={}
  Fold  3/10: accuracy=0.6632, macro-F1=0.6626, najbolje={}
  Fold  4/10: accuracy=0.6220, macro-F1=0.6194, najbolje={}
  Fold  5/10: accuracy=0.6564, macro-F1=0.6564, najbolje={}
  Fold  6/10: accuracy=0.6907, macro-F1=0.6890, najbolje={}
  Fold  7/10: accuracy=0.7182, macro-F1=0.7182, najbolje={}
  Fold  8/10: accuracy=0.6873, macro-F1=0.6873, najbolje={}
  Fold  9/10: accuracy=0.6759, macro-F1=0.6750, najbolje={}
  Fold 10/10: accuracy=0.6310, macro-F1=0.6254, najbolje={}

Pokrecem: lower + REC+CHAR + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6701, macro-F1=0.6698, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6529, macro-F1=0.6532, najbolje={'classifier__C': 10.0}
  Fold  3/10: accuracy=0.6564, macro-F1=0.6558, najbolje={'classifier__C': 10.0}
  Fold  4/10: accuracy=0.6220, macro-F1=0.6194, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6323, macro-F1=0.6319, najbolje={'classifier__C': 10.0}
  Fold  6/10: accuracy=0.6907, macro-F1=0.6890, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.7182, macro-F1=0.7182, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6873, macro-F1=0.6873, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6759, macro-F1=0.6750, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6310, macro-F1=0.6254, najbolje={'classifier__C': 1.0}

Pokrecem: lower + REC+CHAR + LinearSVM
  Fold  1/10: accuracy=0.6529, macro-F1=0.6521, najbolje={}
  Fold  2/10: accuracy=0.6426, macro-F1=0.6423, najbolje={}
  Fold  3/10: accuracy=0.6495, macro-F1=0.6493, najbolje={}
  Fold  4/10: accuracy=0.6254, macro-F1=0.6223, najbolje={}
  Fold  5/10: accuracy=0.6392, macro-F1=0.6389, najbolje={}
  Fold  6/10: accuracy=0.6976, macro-F1=0.6967, najbolje={}
  Fold  7/10: accuracy=0.7251, macro-F1=0.7258, najbolje={}
  Fold  8/10: accuracy=0.6667, macro-F1=0.6667, najbolje={}
  Fold  9/10: accuracy=0.6586, macro-F1=0.6577, najbolje={}
  Fold 10/10: accuracy=0.6276, macro-F1=0.6244, najbolje={}

Pokrecem: lower + REC+CHAR + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6701, macro-F1=0.6697, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6460, macro-F1=0.6472, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6495, macro-F1=0.6493, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6254, macro-F1=0.6223, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6460, macro-F1=0.6462, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6942, macro-F1=0.6917, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.7113, macro-F1=0.7113, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6804, macro-F1=0.6797, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6931, macro-F1=0.6920, najbolje={'classifier__C': 0.1}
  Fold 10/10: accuracy=0.6483, macro-F1=0.6414, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + BOW + MultinomialNB
  Fold  1/10: accuracy=0.6254, macro-F1=0.6270, najbolje={'classifier__alpha': 0.5}
  Fold  2/10: accuracy=0.5979, macro-F1=0.5976, najbolje={'classifier__alpha': 0.5}
  Fold  3/10: accuracy=0.6426, macro-F1=0.6420, najbolje={'classifier__alpha': 1.0}
  Fold  4/10: accuracy=0.6117, macro-F1=0.6115, najbolje={'classifier__alpha': 0.5}
  Fold  5/10: accuracy=0.5979, macro-F1=0.5962, najbolje={'classifier__alpha': 0.5}
  Fold  6/10: accuracy=0.6254, macro-F1=0.6245, najbolje={'classifier__alpha': 2.0}
  Fold  7/10: accuracy=0.6048, macro-F1=0.6030, najbolje={'classifier__alpha': 0.5}
  Fold  8/10: accuracy=0.6529, macro-F1=0.6527, najbolje={'classifier__alpha': 1.0}
  Fold  9/10: accuracy=0.6379, macro-F1=0.6377, najbolje={'classifier__alpha': 0.5}
  Fold 10/10: accuracy=0.6517, macro-F1=0.6516, najbolje={'classifier__alpha': 0.1}

Pokrecem: lower+stem + BOW + LogisticRegression
  Fold  1/10: accuracy=0.6220, macro-F1=0.6221, najbolje={}
  Fold  2/10: accuracy=0.5979, macro-F1=0.5995, najbolje={}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6275, najbolje={}
  Fold  4/10: accuracy=0.5808, macro-F1=0.5783, najbolje={}
  Fold  5/10: accuracy=0.6220, macro-F1=0.6231, najbolje={}
  Fold  6/10: accuracy=0.6117, macro-F1=0.6102, najbolje={}
  Fold  7/10: accuracy=0.6632, macro-F1=0.6631, najbolje={}
  Fold  8/10: accuracy=0.6323, macro-F1=0.6321, najbolje={}
  Fold  9/10: accuracy=0.6138, macro-F1=0.6132, najbolje={}
  Fold 10/10: accuracy=0.6138, macro-F1=0.6115, najbolje={}

Pokrecem: lower+stem + BOW + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6220, macro-F1=0.6221, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6289, macro-F1=0.6299, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6151, macro-F1=0.6130, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.5808, macro-F1=0.5783, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6151, macro-F1=0.6165, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6289, macro-F1=0.6270, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6907, macro-F1=0.6903, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6323, macro-F1=0.6322, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6138, macro-F1=0.6132, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6276, macro-F1=0.6254, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + BOW + LinearSVM
  Fold  1/10: accuracy=0.6186, macro-F1=0.6184, najbolje={}
  Fold  2/10: accuracy=0.5911, macro-F1=0.5927, najbolje={}
  Fold  3/10: accuracy=0.6357, macro-F1=0.6350, najbolje={}
  Fold  4/10: accuracy=0.5911, macro-F1=0.5900, najbolje={}
  Fold  5/10: accuracy=0.6186, macro-F1=0.6187, najbolje={}
  Fold  6/10: accuracy=0.5911, macro-F1=0.5889, najbolje={}
  Fold  7/10: accuracy=0.6186, macro-F1=0.6184, najbolje={}
  Fold  8/10: accuracy=0.6151, macro-F1=0.6151, najbolje={}
  Fold  9/10: accuracy=0.6414, macro-F1=0.6413, najbolje={}
  Fold 10/10: accuracy=0.5724, macro-F1=0.5725, najbolje={}

Pokrecem: lower+stem + BOW + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6082, macro-F1=0.6084, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6117, macro-F1=0.6134, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6274, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.5876, macro-F1=0.5859, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.6220, macro-F1=0.6234, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.5979, macro-F1=0.5948, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6632, macro-F1=0.6624, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6426, macro-F1=0.6428, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6207, macro-F1=0.6202, najbolje={'classifier__C': 0.1}
  Fold 10/10: accuracy=0.6000, macro-F1=0.5982, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + TF + MultinomialNB
  Fold  1/10: accuracy=0.5979, macro-F1=0.5971, najbolje={'classifier__alpha': 0.01}
  Fold  2/10: accuracy=0.6048, macro-F1=0.6061, najbolje={'classifier__alpha': 0.1}
  Fold  3/10: accuracy=0.6426, macro-F1=0.6406, najbolje={'classifier__alpha': 0.01}
  Fold  4/10: accuracy=0.6014, macro-F1=0.5979, najbolje={'classifier__alpha': 0.01}
  Fold  5/10: accuracy=0.6426, macro-F1=0.6396, najbolje={'classifier__alpha': 0.01}
  Fold  6/10: accuracy=0.6289, macro-F1=0.6248, najbolje={'classifier__alpha': 0.01}
  Fold  7/10: accuracy=0.6289, macro-F1=0.6281, najbolje={'classifier__alpha': 0.01}
  Fold  8/10: accuracy=0.6392, macro-F1=0.6393, najbolje={'classifier__alpha': 0.01}
  Fold  9/10: accuracy=0.6310, macro-F1=0.6315, najbolje={'classifier__alpha': 0.01}
  Fold 10/10: accuracy=0.6586, macro-F1=0.6561, najbolje={'classifier__alpha': 0.01}

Pokrecem: lower+stem + TF + LogisticRegression
  Fold  1/10: accuracy=0.4639, macro-F1=0.4516, najbolje={}
  Fold  2/10: accuracy=0.4845, macro-F1=0.4768, najbolje={}
  Fold  3/10: accuracy=0.5223, macro-F1=0.5141, najbolje={}
  Fold  4/10: accuracy=0.4983, macro-F1=0.4881, najbolje={}
  Fold  5/10: accuracy=0.5189, macro-F1=0.5021, najbolje={}
  Fold  6/10: accuracy=0.5670, macro-F1=0.5574, najbolje={}
  Fold  7/10: accuracy=0.5052, macro-F1=0.4988, najbolje={}
  Fold  8/10: accuracy=0.5567, macro-F1=0.5491, najbolje={}
  Fold  9/10: accuracy=0.5483, macro-F1=0.5443, najbolje={}
  Fold 10/10: accuracy=0.5586, macro-F1=0.5488, najbolje={}

Pokrecem: lower+stem + TF + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.5911, macro-F1=0.5900, najbolje={'classifier__C': 10.0}
  Fold  2/10: accuracy=0.5876, macro-F1=0.5870, najbolje={'classifier__C': 10.0}
  Fold  3/10: accuracy=0.5945, macro-F1=0.5928, najbolje={'classifier__C': 10.0}
  Fold  4/10: accuracy=0.5636, macro-F1=0.5593, najbolje={'classifier__C': 10.0}
  Fold  5/10: accuracy=0.5945, macro-F1=0.5902, najbolje={'classifier__C': 10.0}
  Fold  6/10: accuracy=0.6151, macro-F1=0.6121, najbolje={'classifier__C': 10.0}
  Fold  7/10: accuracy=0.6289, macro-F1=0.6295, najbolje={'classifier__C': 10.0}
  Fold  8/10: accuracy=0.6220, macro-F1=0.6212, najbolje={'classifier__C': 10.0}
  Fold  9/10: accuracy=0.6345, macro-F1=0.6349, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6103, macro-F1=0.6051, najbolje={'classifier__C': 10.0}

Pokrecem: lower+stem + TF + LinearSVM
  Fold  1/10: accuracy=0.5876, macro-F1=0.5856, najbolje={}
  Fold  2/10: accuracy=0.5704, macro-F1=0.5688, najbolje={}
  Fold  3/10: accuracy=0.5842, macro-F1=0.5817, najbolje={}
  Fold  4/10: accuracy=0.5567, macro-F1=0.5505, najbolje={}
  Fold  5/10: accuracy=0.5739, macro-F1=0.5669, najbolje={}
  Fold  6/10: accuracy=0.6254, macro-F1=0.6228, najbolje={}
  Fold  7/10: accuracy=0.5911, macro-F1=0.5914, najbolje={}
  Fold  8/10: accuracy=0.5979, macro-F1=0.5962, najbolje={}
  Fold  9/10: accuracy=0.6172, macro-F1=0.6178, najbolje={}
  Fold 10/10: accuracy=0.6138, macro-F1=0.6067, najbolje={}

Pokrecem: lower+stem + TF + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6357, macro-F1=0.6357, najbolje={'classifier__C': 10.0}
  Fold  2/10: accuracy=0.6426, macro-F1=0.6430, najbolje={'classifier__C': 10.0}
  Fold  3/10: accuracy=0.6254, macro-F1=0.6241, najbolje={'classifier__C': 10.0}
  Fold  4/10: accuracy=0.5911, macro-F1=0.5893, najbolje={'classifier__C': 10.0}
  Fold  5/10: accuracy=0.6289, macro-F1=0.6285, najbolje={'classifier__C': 10.0}
  Fold  6/10: accuracy=0.6289, macro-F1=0.6284, najbolje={'classifier__C': 10.0}
  Fold  7/10: accuracy=0.6873, macro-F1=0.6874, najbolje={'classifier__C': 10.0}
  Fold  8/10: accuracy=0.6529, macro-F1=0.6530, najbolje={'classifier__C': 10.0}
  Fold  9/10: accuracy=0.6517, macro-F1=0.6516, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6448, macro-F1=0.6415, najbolje={'classifier__C': 10.0}

Pokrecem: lower+stem + LOG_TF + MultinomialNB
  Fold  1/10: accuracy=0.6151, macro-F1=0.6165, najbolje={'classifier__alpha': 1.0}
  Fold  2/10: accuracy=0.5979, macro-F1=0.5973, najbolje={'classifier__alpha': 0.5}
  Fold  3/10: accuracy=0.6529, macro-F1=0.6525, najbolje={'classifier__alpha': 1.0}
  Fold  4/10: accuracy=0.6186, macro-F1=0.6180, najbolje={'classifier__alpha': 0.5}
  Fold  5/10: accuracy=0.6082, macro-F1=0.6063, najbolje={'classifier__alpha': 0.1}
  Fold  6/10: accuracy=0.6323, macro-F1=0.6315, najbolje={'classifier__alpha': 2.0}
  Fold  7/10: accuracy=0.6117, macro-F1=0.6100, najbolje={'classifier__alpha': 1.0}
  Fold  8/10: accuracy=0.6357, macro-F1=0.6359, najbolje={'classifier__alpha': 0.5}
  Fold  9/10: accuracy=0.6517, macro-F1=0.6516, najbolje={'classifier__alpha': 0.5}
  Fold 10/10: accuracy=0.6448, macro-F1=0.6454, najbolje={'classifier__alpha': 1.0}

Pokrecem: lower+stem + LOG_TF + LogisticRegression
  Fold  1/10: accuracy=0.6460, macro-F1=0.6463, najbolje={}
  Fold  2/10: accuracy=0.6186, macro-F1=0.6212, najbolje={}
  Fold  3/10: accuracy=0.6254, macro-F1=0.6242, najbolje={}
  Fold  4/10: accuracy=0.5979, macro-F1=0.5960, najbolje={}
  Fold  5/10: accuracy=0.6254, macro-F1=0.6256, najbolje={}
  Fold  6/10: accuracy=0.6220, macro-F1=0.6204, najbolje={}
  Fold  7/10: accuracy=0.6804, macro-F1=0.6803, najbolje={}
  Fold  8/10: accuracy=0.6323, macro-F1=0.6318, najbolje={}
  Fold  9/10: accuracy=0.6448, macro-F1=0.6451, najbolje={}
  Fold 10/10: accuracy=0.6207, macro-F1=0.6195, najbolje={}

Pokrecem: lower+stem + LOG_TF + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6495, macro-F1=0.6490, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6323, macro-F1=0.6333, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6186, macro-F1=0.6168, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.5979, macro-F1=0.5960, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6220, macro-F1=0.6220, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6220, macro-F1=0.6197, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6907, macro-F1=0.6907, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6770, macro-F1=0.6762, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6448, macro-F1=0.6451, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6379, macro-F1=0.6342, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + LOG_TF + LinearSVM
  Fold  1/10: accuracy=0.5911, macro-F1=0.5906, najbolje={}
  Fold  2/10: accuracy=0.5842, macro-F1=0.5870, najbolje={}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6276, najbolje={}
  Fold  4/10: accuracy=0.6048, macro-F1=0.6036, najbolje={}
  Fold  5/10: accuracy=0.6117, macro-F1=0.6117, najbolje={}
